Section Name,Item Name,Comment Name,Comment Text,"Comment Type (info, limit, defect)","Category (-1: Low, 0: Med, 1: High)",Multiple Choice Options (comma-separated),"Unit Type Options (numeric answers only, comma-separated)",Recommendation (from list),Order (w/i item),"Answer Type (boolean, checkbox, date, number, range, text)",Default Value,"Default Value 2 (for ""range"" types)","Default Unit Type (for ""number"" and ""range"" types)",Default Location,Default Estimate Min,Default Estimate Max,Locked,Simple Format,Disable Photos,Uses,Default Photo 1,Default Photo 1 Caption,Default Photo 2,Default Photo 2 Caption,Default Photo 3,Default Photo 3 Caption,Default Photo 4,Default Photo 4 Caption,Default Photo 5,Default Photo 5 Caption,Default Photo 6,Default Photo 6 Caption,Default Photo 7,Default Photo 7 Caption,Default Photo 8,Default Photo 8 Caption,Default Photo 9,Default Photo 9 Caption,Default Photo 10,Default Photo 10 Caption,Last Modified
General Structure,Crawlspace,"Foundation walls: undermining, no damage, negative grade","Gaps visible beneath foundation walls in the crawlspace indicate undermining has occurred. Undermining occurs when flowing water erodes soil from beneath a foundation. This is a structural problem because foundations are designed to transfer the weight of the structure above to the soil. Without the support of soil, the foundation is exposed to loads for which it was not designed and can fail.  Moisture intrusion can also encourage the growth of microbes such as mold.  
Although no foundation damage was visible in these areas at the time of the inspection, the Inspector recommends correction to avoid future foundation damage. This condition appeared to be related to neutral or negative grade located to the exterior of affected portions of the foundation walls.  The Inspector recommends correction of any neutral or negative grade around the home to prevent future damage. Grade should slope away from the home for a minimum distance of 6 feet from the foundation.",defect,0,,,pro,53,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:03
General Structure,Crawlspace,"Framed floor, inadequate headroom (18"" min.)",The crawlspace had less than the 18-inch headroom required for safe inspection. It was not entered. The inspection company disclaims responsibility for inspection of conditions in the crawlspace.,limit,,,,pro,5,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:02
General Structure,Framed Floor Structure,Framing decay: beneath sliding glass door,Probing indicated the presence of decay in wood framing beneath the sliding glass door. Further evaluation should be performed to determine the extent and need/cost for repairs.,defect,0,,,carpenter,36,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:19:59
General Structure,Framed Floor Structure,Framing improper,Improper floor structure framing should be corrected as necessary by a qualified contractor.,defect,0,,,carpenter,41,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:00
General Structure,Framed Floor Structure,Framing left exposed,Lumber used in the floor structure framing was left exposed to weather at various placed around the home exterior where the floor structure rested upon the foundation. Framing lumber is not designed for permanent exposure to weather. These areas should be permanently protected from moisture intrusion. All work should be performed by a qualified contractor.,defect,0,,,siding,45,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:00
General Structure,Framed Floor Structure,Framing sagging,Floor structure framing was visibly sagging. An evaluation and any necessary work should be performed by a qualified contractor.,defect,0,,,carpenter,46,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:00
General Structure,Framed Floor Structure,"Framing uneven, older home","The home had uneven floor framing not unusual in a home of this age, of this quality, located in this area.",defect,0,,,pro,51,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:00
General Structure,Framed Floor Structure,"Framing, inadequate support",Floor structure framing members appeared to be inadequately supported. An evaluation and work as necessary should be performed by a qualified contractor.,defect,0,,,carpenter,44,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:00
General Structure,Framed Floor Structure,Framing: contact with soil,"Untreated floor framing was in direct contact with soil. If exposed to significant moisture, this wood will decay (rot). Efforts should be made to provide separation between wood and soil.",defect,0,,,2387_action_recommended,33,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:19:59
General Structure,Framed Floor Structure,Framing: cut,Cut floor structure framing was visible. This condition appears to have reduced the structural integrity of the cut framing to an unacceptable level. Repairs should be made as necessary by a qualified contractor.,defect,0,,,2387_contractor_correction_a_necessary,34,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:19:59
General Structure,Framed Floor Structure,Framing: damaged,Damaged floor structure framing should be repaired by a qualified contractor.,defect,0,,,carpenter,35,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:19:59
General Structure,Framed Floor Structure,Framing: fastening inadequate,Structural framing members appeared to be inadequately fastened. An evaluation and work as necessary should be performed by a qualified contractor.,defect,0,,,carpenter,37,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:19:59
General Structure,Framed Floor Structure,Framing: fastening inadequate,Structural floor framing members appeared to be inadequately fastened. An evaluation and any necessary work should be performed by a qualified contractor.,defect,0,,,carpenter,38,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:19:59
General Structure,Framed Floor Structure,Framing: floor framing cut,"Floor structure framing had been cut, reducing the structural integrity of the cut framing to an unacceptable level. Repairs should be made as necessary by a qualified contractor.",defect,1,,,carpenter,39,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:00
General Structure,Framed Floor Structure,Framing: floor framing damaged,Damaged floor structure framing should be repaired by a qualified contractor.,defect,0,,,carpenter,40,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:00
General Structure,Framed Floor Structure,Framing: improper,Improper floor structure framing should be corrected by a qualified contractor.,defect,0,,,carpenter,42,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:00
General Structure,Framed Floor Structure,Framing: improper materials,Improper materials were used for structural floor framing. An evaluation and any necessary work should be performed by a qualified contractor.,defect,0,,,carpenter,43,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:00
General Structure,Framed Floor Structure,Framing: splice improper,A floor structure framing member was improperly spliced. This condition may reduce the strength of this framing member to an unacceptable level. An evaluation and any necessary work should be performed by a qualified contractor.,defect,0,,,carpenter,47,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:00
General Structure,Framed Floor Structure,"Framing: stains beneath sliding glass door, dry","Wood framing beneath the sliding glass door exhibited staining typical of moisture intrusion. The moisture meter measured no elevated levels of moisture indicating that leakage has not been recent. This may indicate that the source of moisture has been corrected or may result from a lack of recent precipitation. To prevent future damage from decay, action should be taken to ensure that the door jamb and threshold are weathertight.",defect,0,,,2387_action_recommended,48,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:00
General Structure,Framed Floor Structure,"Framing: stains beneath sliding glass door, wet","Wood framing beneath the sliding glass door exhibited staining typical of moisture intrusion. The moisture meter measured elevated moisture levels in these areas indicating recent leakage. To prevent future damage from decay, action should be taken to ensure that the door jamb and threshold are weathertight.",defect,0,,,2387_action_recommended,49,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:00
General Structure,Framed Floor Structure,Framing: support inadequate,Floor structure framing members were inadequately supported. Corrections should be made as necessary by a qualified  contractor.,defect,0,,,carpenter,50,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:00
General Structure,Basement,Framing: walls floated,"Partition wall framing in the basement showed the use of methods designed to accommodate soil expansion in areas that may contain expansive soils. Expansive soils are soils that increase in volume in response to increases in soil moisture content, creating forces that can damage foundations.",info,,,,pro,2,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:01
General Structure,Framed Floor Structure,Girder: (built-up) materials imprope,A built-up girder (beam) supporting floor joists was assembled using material not designed for this application. You should consult with a qualified contractor to discuss the best course of action and potential costs.,defect,0,,,carpenter,53,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:00
General Structure,Framed Floor Structure,Girder: beam pocket decay,A wood girder (beam) had decay where it rested in a pocket in a masonry wall. This condition will reduce the girder's ability to support the structural loads it was designed to carry. An evaluation and work as necessary should be performed by a qualified contractor.,defect,0,,,carpenter,52,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:00
General Structure,Framed Floor Structure,"Girder: built-up, materials improper",A built-up girder (beam) supporting floor joists was assembled using material not designed for this use. An evaluation and work as necessary should be performed by a structural engineer.,defect,0,,,structural,54,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:00
General Structure,Framed Floor Structure,"Girder: built-up, poorly-built",A built-up girder (beam) supporting floor joists was poorly constructed and will not provide as much support as properly-assembled beam. This condition may result in structural failure in this area. An evaluation and work as necessary should be performed by a qualified contractor.,defect,0,,,carpenter,55,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:00
General Structure,Framed Floor Structure,Girder: end bearing inadequate (3 in. min.),"At their ends,  girders (beams) supporting floor joists had less than the recommended minimum bearing of 3 inches. An evaluation and work as necessary should be performed.",defect,0,,,carpenter,56,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:00
General Structure,Framed Floor Structure,Girder: inadequate support,A girder (beam) supporting floor joists appeared to be inadequately supported. An evaluation and any necessary work should be performed by a qualified contractor.,defect,0,,,carpenter,57,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:00
General Structure,Framed Floor Structure,Girder: joints unsupported- no failure,"A built-up beam supporting floor joists was poorly built with unsupported joints that reduce its strength. Although no failure due to this condition was observed, beam support should be improved as necessary by a qualified contractor for safety reasons.",defect,0,,,carpenter,58,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:00
